time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.0010264708032624171,0.02975044207307096,11.599517294958053,6.259341307548384,6.2793283649368234,0.0,0.021064776150019532,0.004792188732186895,3.2812908143342066,-0.08147502106135364,0.0025289217370893934,0.0,488.2199562575952,488.14448900096875,487.46366194591906,487.09288569022164
1.2600000000000007,0.002352116443795992,0.029636846265751637,11.794927750610226,6.2541203615089245,6.279776979823803,0.0,0.02309871923788221,-0.008983943642097916,3.232520320267919,-0.10139452707748206,0.01588628913593523,0.0,397.6307320991985,398.8524920676645,398.7263380529446,396.89476868881127
1.3200000000000007,0.003813879284835438,0.02838773882467763,11.99472102785726,6.247890737326404,6.280865722590619,0.0,0.025506107020504588,-0.033348977573227974,3.4266728867354868,-0.10919488697285813,0.022319414309112974,0.0,475.3806039346417,475.8732181682045,475.48918699796013,474.8825581640117
1.3800000000000008,0.005385516629243947,0.025641996093722724,12.203047234821666,6.241326799224369,6.282929075010173,0.0,0.026702848751324056,-0.058825357493580366,3.5172347870728484,-0.10980992180094244,0.05145233198740754,0.0,443.7510598203661,446.13665513345427,445.46817864819604,445.4073494708247
1.4400000000000008,0.006980800972770632,0.021172224762450998,12.418241278352667,6.235148659770747,0.0028048613392446242,0.0,0.026142161090552275,-0.09083232748346073,3.655436757895645,-0.09195397594012138,0.05013588507192952,0.0,460.6145596964653,460.5119953916973,459.7790182966162,461.18257566373734
1.5000000000000009,0.008484808831801652,0.014784224201764383,12.639032630798111,6.230473396175666,0.00593196627272885,0.0,0.023701674734299114,-0.12256523910311926,3.704090926755409,-0.0589476042303787,0.0558134452848189,0.0,433.47078602880106,433.94949150915744,431.8978035186957,434.6673019925432
1.560000000000001,0.009769072913270609,0.006309134570192702,12.864617966581052,6.227461066670216,0.009253696654828225,0.0,0.018763384846685893,-0.16025241490318612,3.8150316982476875,-0.03681043918033995,0.05444437334013365,0.0,453.1311911261253,453.0231141218538,453.08405213069346,454.8587499392489
1.620000000000001,0.010717713481920738,-0.004313416012099545,13.093798163686277,6.225778128077735,0.012247792562428472,0.0,0.012578697579615699,-0.19399863215886173,3.824259369396049,-0.014628803649690587,0.03877312874963896,0.0,421.7748875406394,420.42082613021574,421.63390267051045,423.5457281321863
1.680000000000001,0.011185599042510557,-0.017252709954888992,13.328146063578817,6.225156364639076,0.014843732142229449,0.0,0.002749043443933987,-0.23736065294894507,3.9867696676869384,-0.0029643771218620836,0.05100215627296193,0.0,469.4814295424754,470.4302769405823,469.6776757757148,470.5816324337202
1.740000000000001,0.011060757153492962,-0.032585280070850625,13.56846089114959,6.224843388657572,0.017695963858549213,0.0,-0.00718374112057916,-0.2737394164744542,4.02358293304069,-0.010150604092437,0.039509027178520596,0.0,432.5413865784288,431.5737374276061,432.7132765098564,432.107939484836
1.8000000000000012,0.010229451664761474,-0.05029863494391241,13.814244533476696,6.224358387790755,0.019730323555346096,0.0,-0.020760193734518186,-0.3167344295007413,4.168670966101723,-0.004239879586108665,0.019298783844716748,0.0,466.261344911007,464.6800152565889,466.85208323683827,467.313197580519
1.8600000000000012,0.008566915283534834,-0.0705311737872993,14.067545767052222,6.2241791457162705,0.021225349310523,0.0,-0.034788083781635185,-0.3576831820825997,4.274301122567278,-0.0005930094188355349,0.03428176140503481,0.0,455.1668988938078,456.3645812406476,454.8525781131692,455.1446270847555
1.9200000000000013,0.006022978931488031,-0.09323841639747306,14.327430389173529,6.2240842438352875,0.02340260352981005,0.0,-0.05022102451922892,-0.3992069544868764,4.388074723736671,-0.0036364268216255275,0.04002358215907064,0.0,458.8582376126714,459.3144148988022,458.4588826813247,458.2170177359281
1.9800000000000013,0.002507362890742667,-0.11843593252472892,14.594070327239711,6.223840066217159,0.02533471853290159,0.0,-0.0671893426739217,-0.44070969414508865,4.499473579696424,-0.004950468658531226,0.008034743037755032,0.0,460.083621833808,457.5439897193884,459.05063698410913,458.946420557912
2.0400000000000014,-0.002055275282891968,-0.14611887463762196,14.867234416218714,6.224335460627184,0.025763316920548895,0.0,-0.08493433347643216,-0.48201326860185234,4.605563055711954,0.02645317568508607,0.005297957866309258,0.0,458.10460862900567,457.886803596514,457.1661944806682,459.6618268912049
